0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
51,51,OC=O.[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O,,,3.0,4.878124253318918,1.1157894736842104,32.0,22.0,,,1425.3326229939998,9.0,,,710.53,-4.805649999999993,,,2.0,7.010769394024203,1.0,25.0,16.0,,,968.0306397059998,6.0,,,562.9300000000001,-5.845470000000001
53,53,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).CC(=O)C(O)=O>>C=C(OP(O)(O)=O)C(O)=O.O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O),,,1.0,5.661882010200386,0.8888888888888888,12.0,7.0,,,492.0182411359999,2.0,,,272.21,-1.15812,,,1.0,6.68050336217642,1.0,10.0,9.0,,,428.0120931360001,1.0,,,260.97,-3.4088
54,54,CC(=O)C(O)=O.NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).C=C(OP(O)(O)=O)C(O)=O,,,0.0,6.833689778754108,0.3333333333333333,4.0,1.0,,,132.005873228,0.0,,,88.50999999999999,-0.9235,,,1.0,5.790263576980729,0.5,17.0,11.0,,,690.9730345919997,3.0,,,403.16,-2.550840000000001
55,55,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).CC(=O)C(O)=O>>NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).C=C(OP(O)(O)=O)C(O)=O,,,1.0,5.6495151760439075,0.8888888888888888,13.0,7.0,,,491.0342255479999,2.0,,,278.26,-2.1497200000000007,,,0.0,7.854198481836812,0.75,8.0,7.0,,,367.99096376800003,0.0,,,228.35000000000002,-2.2896000000000005
56,56,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(=O)C(O)=O>>O=C3NC=Nc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).C=C(OP(O)(O)=O)C(O)=O,,,1.0,5.325941967503745,0.8333333333333333,13.0,7.0,,,516.0294745159998,3.0,,,280.91999999999996,-1.9034300000000002,,,1.0,5.70381399751421,0.5,16.0,9.0,,,658.9832053519997,3.0,,,362.96,-1.7148300000000005
57,57,CC(=O)C(O)=O.Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1))>>C=C(OP(O)(O)=O)C(O)=O.Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(=O)OP(O)(O)=O)O1)),,,1.0,5.2544565716446225,0.8333333333333333,13.0,6.0,,,499.05054430799987,3.0,,,266.74,-1.8658300000000003,,,2.0,5.276623189165117,0.4761904761904761,21.0,12.0,,,912.0651032880897,5.0,,,468.8499999999999,-4.068639999999997
58,58,CC(=O)C(O)=O.NC(=O)CCCCC1CCSS1>>O=C=O.CC(=O)SC(CCCCC(N)=O)CCS,,,0.0,7.217686138036745,1.1333333333333333,6.0,3.0,,,337.10176483600003,0.0,,,114.53,1.6603000000000008,,,1.0,5.0405590946577385,1.75,6.0,4.0,,,412.134662264,1.0,,,86.18,3.836199999999999
59,59,NC(=O)CCCCC(CCS)S.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)SC(CCCCC(N)=O)CCS,,,1.0,4.811025486389172,1.318840579710145,21.0,11.0,,,899.1574676979999,3.0,,,421.15999999999997,-2.672629999999994,,,0.0,4.764629622160901,1.875,4.0,4.0,,,253.117020976,0.0,,,63.32000000000001,1.6489999999999994
60,60,NC(=O)CCCCC(CCS)S.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).NC(=O)CCCCC1CCSS1.[H],,,3.0,2.711067415879212,1.1283643892339543,36.0,17.0,,,1473.24217190209,8.0,,,681.8899999999999,-6.004069999999989,,,3.0,4.797177472148167,1.323809523809524,22.0,10.0,,,915.2183177479999,5.0,,,377.78,-1.382629999999996
61,61,CC(O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CC(=O)C(O)=O,,,3.0,3.596335312713332,1.476190476190476,23.0,13.0,,,894.1355521980901,6.0,,,454.93999999999994,-6.344939999999996,,,3.0,4.714898244197829,0.8571428571428572,20.0,9.0,,,754.1486408879998,5.0,,,371.99,-3.7229299999999967
62,62,OCC(=O)C(O)C(O)COP(O)(O)=O>>OCC(=O)C(O)C(O)COP(O)(O)=O,,,1.0,2.854366315233849,1.0,8.0,7.0,,,339.99604914799994,1.0,,,203.44,-2.9858000000000007,,,1.0,2.854366315233849,1.0,8.0,7.0,,,339.99604914799994,1.0,,,203.44,-2.9858000000000007
63,63,[H]C(O)(C=O)COP(O)(O)=O.OCC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O>>OC1OC(COP(O)(O)=O)C(O)C1(O).OCC(=O)C(O)C(O)COP(O)(O)=O,,,0.0,8.076443344991414,1.5238095238095237,13.0,11.0,,,540.0046384059999,0.0,,,335.57,-5.126800000000001,,,2.0,5.1922096350912526,2.0,13.0,11.0,,,554.02028847,2.0,,,319.89,-4.421900000000001
64,64,OC1CC(O)C(COP(O)(O)=O)O1>>CC=O.[H]C(O)(C=O)COP(O)(O)=O,,,1.0,1.8511475274909783,0.5,10.0,5.0,,,347.0630844179999,3.0,,,186.07,-2.67203,,,0.0,5.7382448184652155,0.6666666666666666,5.0,4.0,,,216.003503878,0.0,,,141.36,-1.6437000000000004
65,65,OC1OC(COP(O)(O)=O)C(O)C1(O)>>OCC(=O)C(O)C(O)COP(O)(O)=O,,,1.0,2.337843319857404,1.0,5.0,4.0,,,214.024239322,1.0,,,116.45,-1.4361000000000004,,,1.0,2.854366315233849,1.0,8.0,7.0,,,339.99604914799994,1.0,,,203.44,-2.9858000000000007
66,66,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OC1OC(COP(O)(O)=O)C(O)C1(O)>>Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,,,2.0,4.0272527200581285,1.5,19.0,11.0,,,721.0199847839998,4.0,,,395.58,-3.874130000000002,,,1.0,5.481999280700789,1.5,10.0,8.0,,,449.97294435399994,1.0,,,267.04,-2.1404000000000005
67,67,OCC(=O)C(O)C(O)COP(O)(O)=O>>OCC(=O)C(O)C(O)COP(O)(O)=O,,,1.0,2.854366315233849,1.0,8.0,7.0,,,339.99604914799994,1.0,,,203.44,-2.9858000000000007,,,1.0,2.854366315233849,1.0,8.0,7.0,,,339.99604914799994,1.0,,,203.44,-2.9858000000000007
68,68,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)>>OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,,,2.0,4.842024953570448,1.5555555555555556,17.0,12.0,,,664.0319157739999,3.0,,,374.75,-3.9225200000000005,,,1.0,6.312678897031783,1.5,10.0,8.0,,,399.033162928,1.0,,,246.53,-3.4957999999999996
69,69,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O),,,1.0,1.696297416547441,0.5,13.0,7.0,,,507.9797610499998,3.0,,,273.0799999999999,-1.4464300000000003,,,1.0,2.747846398413265,1.0,7.0,6.0,,,260.02971862600003,1.0,,,156.91,-3.1044
71,71,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(O)=O>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(=O)OP(O)(O)=O,,,3.0,3.1811722098739743,0.8,22.0,13.0,,,963.1583533060897,7.0,,,472.88,-3.7287899999999974,,,2.0,4.472764040908499,1.5,18.0,11.0,,,607.092803044,4.0,,,342.98,-5.7748300000000015
72,72,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.OP(O)(O)=O>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)OP(O)(O)=O,,,0.0,6.729652656833608,0.6666666666666666,3.0,5.0,,,188.008589258,0.0,,,135.29,-1.4768,,,1.0,4.357105395959417,2.0,7.0,6.0,,,226.105252916,1.0,,,130.60999999999999,-3.2212
73,73,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H],,,2.0,4.509828513106365,1.3333333333333335,17.0,11.0,,,621.0720675999999,4.0,,,359.78999999999996,-5.37504,,,3.0,4.145385395397916,1.1833333333333333,15.0,10.0,,,636.226544528,5.0,,,301.19999999999993,-4.099859999999995
74,74,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4.[H]O[H]>>[H].NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O,,,2.0,1.4452292617186506,0.35,9.0,6.0,,,475.18154613999985,4.0,,,225.47999999999996,-2.023859999999995,,,1.0,1.7900510916195491,0.5,12.0,7.0,,,444.03215459199987,3.0,,,252.57,-2.2493399999999997
75,75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,1.0,1.6894094002007245,0.5,14.0,7.0,,,525.0063101459998,3.0,,,310.63,-3.2627300000000017,,,1.0,5.220718302404654,0.5,13.0,9.0,,,525.0063101459999,3.0,,,310.36,-3.4836300000000007
76,76,OP(O)(=O)OP(O)(O)=O.[H]O[H]>>OP(O)(O)=O,,,1.0,2.572326379287314,1.0,7.0,6.0,,,277.05626772200003,1.0,,,194.2,-3.9626999999999994,,,0.0,3.472066495600119,0.0,1.0,3.0,,,97.976895206,0.0,,,77.75999999999999,-0.9286
77,77,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,3.635542696039387,1.0,29.0,16.0,,,1109.9527360659997,6.0,,,624.76,-4.565870000000002,,,2.0,3.4716132036072804,1.0,26.0,14.0,,,950.0200750219997,6.0,,,531.7,-4.799870000000002
78,78,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(OP(O)(=O)OP(O)(O)=O)C3(O).[H]O[H]>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,,,1.0,1.8656144678153568,0.5,9.0,5.0,,,366.0576646899999,3.0,,,211.51999999999998,-2.5051300000000007,,,2.0,4.29528777609006,1.5,21.0,14.0,,,782.0363631199998,4.0,,,461.8,-5.38284
80,80,OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))>>Nc1ncnc2ncnc12.OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,,,2.0,5.251286172314051,2.0,16.0,13.0,,,648.997518024,2.0,,,392.44,-5.3693,,,1.0,4.961041884005409,1.0555555555555556,10.0,6.0,,,383.07298040599994,2.0,,,214.66000000000003,-1.835820000000001
81,81,OP(O)(=O)OP(O)(O)=O.O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))>>OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O.O=C1NC=Nc2ncnc12,,,2.0,4.635492166057459,1.5555555555555556,15.0,10.0,,,566.1026394560001,3.0,,,319.83,-4.03552,,,1.0,4.803499661509926,1.0555555555555556,11.0,6.0,,,447.04439630799993,2.0,,,240.95999999999998,-0.6896200000000002
82,82,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,4.368369193227462,1.5,23.0,14.0,,,896.9475604479996,4.0,,,508.87,-4.669330000000002,,,1.0,1.748651806804535,0.5,12.0,6.0,,,427.0294149399999,3.0,,,232.6,-2.555030000000001
83,83,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(O)=O)C(O)C2(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,4.040928798448961,1.0555555555555556,21.0,11.0,,,751.0652815659998,5.0,,,403.90999999999997,-3.490150000000002,,,1.0,5.535548108463362,1.25,17.0,10.0,,,627.038004198,3.0,,,356.89,-4.538630000000001
84,84,NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2,,,2.0,3.8659900556331896,1.0555555555555556,22.0,12.0,,,831.0316120879997,5.0,,,450.44,-3.3731500000000016,,,1.0,5.250768845634978,0.5,14.0,8.0,,,539.0566923079999,4.0,,,298.32,-1.692050000000001
85,85,OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O),,,2.0,3.7712388056311754,1.0555555555555556,21.0,11.0,,,815.0366974679998,5.0,,,430.21000000000004,-2.3439500000000018,,,2.0,3.889607658581184,1.1,19.0,10.0,,,749.0860170099999,5.0,,,383.68,-2.207240000000001
86,86,OP(O)(=O)OP(O)(O)=O.O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)>>O=C1C=CNC(=O)N1.OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,,,2.0,4.713282231063963,1.6,14.0,10.0,,,581.102305108,3.0,,,313.78,-2.7902099999999996,,,1.0,4.394528183720346,0.763157894736842,10.0,8.0,,,503.17646076,3.0,,,249.19,-0.5763599999999992
88,88,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(O)=O)O2.[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2.NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2),,,2.0,4.221384870689687,1.0555555555555556,18.0,10.0,,,606.1435195539999,5.0,,,336.87,-4.52256,,,2.0,4.394452710202973,1.2,15.0,8.0,,,644.1132041399999,4.0,,,302.16,0.6955799999999996
89,89,NC=1C=CN(C(=O)N=1)C2OC(CO)C(O)C2(O).[H]O[H]>>OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O).[H]N([H])[H],,,1.0,2.176580655432465,0.5555555555555556,7.0,6.0,,,342.04643131,2.0,,,213.67,-1.7454300000000003,,,3.0,4.23074548042173,1.5555555555555556,19.0,13.0,,,730.1234940519998,4.0,,,387.14,-5.184519999999992
90,90,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC1=CN(C(=O)NC1(=O))C2CC(O)C(CO)O2>>CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,1.0,5.429761917945194,0.5,17.0,10.0,,,647.9784543199997,3.0,,,388.98,-3.263630000000002,,,2.0,4.084047848727808,1.1,18.0,9.0,,,669.119686488,5.0,,,337.15,-2.324240000000001
91,91,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,4.024805442123998,1.1,20.0,10.0,,,749.0860170099998,5.0,,,383.68,-2.207240000000002,,,3.0,2.906279897528063,0.976190476190476,29.0,14.0,,,1092.12982878409,8.0,,,545.07,-5.8353699999999975
92,92,O=C1C=CNC(=O)N1.OC1OC(COP(O)(O)=O)C(O)C1(O)>>[H]O[H].O=C1NC=C(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O),,,2.0,3.9293320159036984,1.263157894736842,14.0,11.0,,,657.179570714,4.0,,,328.34,-2.1033599999999995,,,0.0,3.3434170589539605,0.6666666666666666,3.0,3.0,,,123.053157768,0.0,,,115.05000000000001,-2.4341
93,93,O=C=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]N([H])[H]>>NC(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,4.0,5.747248109544294,2.375,29.0,17.0,,,1134.1377936079996,6.0,,,558.28,-5.530829999999995,,,1.0,4.596030729892207,1.0,14.0,8.0,,,502.0614433399999,3.0,,,295.92,-3.5253300000000007
94,94,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(=O)CCC(N)C(O)=O.Nc5ncnc1c5(ncn1C4OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))[n+]3cccc(c3)C(O)=O)C(O)C4(O)).[H]O[H]>>NC(CCC(O)=O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)),,,1.0,4.955316799427166,1.3,18.0,10.0,,,691.0839088339998,3.0,,,408.95,-2.949330000000002,,,4.0,9.899643923428393,3.076190476190476,36.0,24.0,,,1459.1830584600903,7.0,,,817.1099999999999,-10.585139999999996
95,95,NCC(O)=O.[H]O[H].[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).NC(CO)C(O)=O,,,1.0,5.2135248114569785,1.1666666666666665,13.0,11.0,,,555.1802394099999,3.0,,,362.76,-4.641969999999999,,,1.0,4.959084536869075,0.9666666666666666,12.0,11.0,,,648.2615873519999,3.0,,,338.28,-2.561559999999994
96,96,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O>>CSCCC(N)C(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H],,,4.0,7.329431953155802,1.75,24.0,14.0,,,966.146307492,6.0,,,489.74999999999994,-5.4934299999999965,,,1.0,4.955316799427166,1.3,17.0,10.0,,,657.0961877699997,3.0,,,399.97,-4.125530000000001
97,97,[H]O[H].NC(=N)NCCCC(N)C(O)=O>>NC(=O)NCCCC(N)C(O)=O.[H]N([H])[H],,,0.0,2.7541847860376616,1.0,3.0,3.0,,,110.0579088,0.0,,,92.19,-2.4928,,,2.0,5.604197115681237,2.0,16.0,13.0,,,594.096216684,2.0,,,343.28,-6.829699999999992
98,98,NCCCC(N)C(O)=O.NC(=O)OP(O)(O)=O>>NC(=O)NCCCC(N)C(O)=O.OP(O)(O)=O,,,2.0,4.559481993328092,1.0,12.0,5.0,,,404.084548134,4.0,,,218.16,-2.5967300000000004,,,0.0,6.9273475362900765,1.0,5.0,7.0,,,269.990569844,0.0,,,184.98,-2.4797
99,99,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OCC(O)CO>>OCC(O)COP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,1.0,4.492448887874776,0.5,16.0,8.0,,,567.9888629339098,3.0,,,339.49,-3.5503300000000015,,,1.0,5.5370794073479495,0.75,15.0,8.0,,,559.035288168,3.0,,,324.27,-3.4402300000000006
100,100,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H].NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,4.255388238518462,1.1333333333333333,16.0,12.0,,,731.179964638,4.0,,,373.5899999999999,-4.304559999999995,,,2.0,4.759212801958965,1.4333333333333333,15.0,9.0,,,581.078495664,3.0,,,304.83000000000004,-2.4359100000000002
101,101,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc4ncnc1c4(ncn1C2OC3COP(O)(=O)OC3(C2(O))).OP(O)(=O)OP(O)(O)=O,,,1.0,1.6894094002007245,0.5,14.0,7.0,,,506.9957454619998,3.0,,,279.13,-2.4380300000000017,,,1.0,6.914688415157019,1.8333333333333335,14.0,13.0,,,535.0703362840001,1.0,,,347.67999999999995,-6.514100000000001
102,102,C=C(OP(O)(O)=O)C(O)=O.[*]NC(=O)C(Cc1cncn1)NC([*])=O>>CC(=O)C(O)=O.[*]NC(=O)C(Cc1cncn1P(O)(O)=O)NC([*])=O,,,0.0,7.038317735778391,0.2857142857142857,8.0,7.0,,,428.0134305280001,1.0,,,237.61,-1.7863100000000003,,,1.0,6.140029834330518,1.3333333333333333,9.0,7.0,,,348.04576261400007,1.0,,,211.28,-3.4444
104,104,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O,,,1.0,1.696297416547441,0.5,13.0,7.0,,,507.9797610499998,3.0,,,273.0799999999999,-1.4464300000000003,,,1.0,2.613201181998435,1.0,7.0,6.0,,,260.02971862600003,1.0,,,156.91,-3.1028
105,105,CC(=O)C(O)=O.OC(=O)[O-].Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,7.783324289453765,1.8333333333333333,21.0,12.0,,,745.0646128699998,4.0,,,423.65,-5.360330000000002,,,2.0,7.831894263297673,1.5,19.0,14.0,,,755.0254640879999,4.0,,,447.04,-5.948930000000001
106,106,OC(=O)CC(=O)C(O)=O.NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).O=C=O.C=C(OP(O)(O)=O)C(O)=O,,,1.0,5.877162284603923,1.0,8.0,5.0,,,274.008983182,1.0,,,170.82,-3.0488000000000004,,,2.0,7.69918621133302,1.375,20.0,12.0,,,896.0325406919998,4.0,,,446.25000000000006,-0.3650400000000014
