SabioReactionID,Reaction,ECNumber,MW_R,logP_R,TPSA_R,Rings Count_R,Aromatic Rings_R,Heavy atoms cout_R,Alifatic Rings_R,CSP3_R,BalabanJ_R,RotatableBonds_R,H-bond donor_R,H-bond acceptor_R,MW_P,logP_P,TPSA_P,Rings Count_P,Aromatic Rings_P,Heavy atoms cout_P,Alifatic Rings_P,CSP3_P,BalabanJ_P,RotatableBonds_P,H-bond donor_P,H-bond acceptor_P
7329,[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCCCCCC=O>>[H].CCCCCCCCCC(O)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.2.1.5,174.161979944,2.5013000000000023,48.57,0.0,0.0,12.0,0.0,0.9,2.7376715685719475,8.0,0.0,1.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
7335,[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCCCC=O>>[H].CCCCCCCC(O)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.2.1.3,146.130679816,1.7211000000000007,48.57,0.0,0.0,10.0,0.0,0.875,2.663883887398184,6.0,0.0,1.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
7335,[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCCCC=O>>[H].CCCCCCCC(O)=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.2.1.5,146.130679816,1.7211000000000007,48.57,0.0,0.0,10.0,0.0,0.875,2.663883887398184,6.0,0.0,1.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
7480,OC=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O),2.1.2,332.062081374,-3.6818999999999984,208.87,1.0,1.0,21.0,1.0,0.8571428571428571,4.717312974565621,5.0,7.0,8.0,741.0809316299999,-5.341399999999999,407.25,4.0,2.0,47.0,2.0,1.25,4.238761341033532,13.0,12.0,19.0
7483,NC(CCC(O)=O)C(O)=O.NC(CC=O)C(O)=O>>OC(=O)CCC(=O)C(O)=O.NCCC(N)C(O)=O,2.6.1.76,264.09575085200004,-1.7496000000000005,181.01,0.0,0.0,18.0,0.0,1.1,6.95462043404992,7.0,5.0,6.0,264.09575085200004,-1.7479999999999996,181.01,0.0,0.0,18.0,0.0,1.15,6.922244018812494,7.0,5.0,6.0
7488,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O.[H]C([H])=O>>NC(CCC(=O)NC(CSCO)C(=O)NCC(O)=O)C(O)=O,1.1.1.284,337.09437094799995,-2.3909999999999982,175.89,0.0,0.0,22.0,0.0,0.6,6.208861414299984,9.0,6.0,7.0,337.09437094799995,-2.452899999999997,179.05,0.0,0.0,22.0,0.0,0.6363636363636364,4.430991860110961,11.0,6.0,7.0
7489,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.NC(CCC(=O)NC(CSCO)C(=O)NCC(O)=O)C(O)=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].[H]C(=O)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,1.1.1.284,1001.21076920409,-5.4687999999999946,497.31,5.0,2.0,66.0,2.0,1.1125541125541123,5.58861995083449,22.0,14.0,24.0,1000.203492752,-4.898899999999994,493.51,5.0,3.0,66.0,3.0,1.0692640692640691,5.607461293899215,22.0,13.0,25.0
7489,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.NC(CCC(=O)NC(CSCO)C(=O)NCC(O)=O)C(O)=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].[H]C(=O)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,1.1.1.1,1001.21076920409,-5.4687999999999946,497.31,5.0,2.0,66.0,2.0,1.1125541125541123,5.58861995083449,22.0,14.0,24.0,1000.203492752,-4.898899999999994,493.51,5.0,3.0,66.0,3.0,1.0692640692640691,5.607461293899215,22.0,13.0,25.0
7520,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC2C=Cc1ccccc1C2(O)>>[H].Oc2ccc1ccccc1c2(O).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.3.1.20,906.1508083380896,-1.7911999999999972,405.2499999999999,7.0,3.0,60.0,3.0,0.6761904761904761,3.72487562858128,13.0,11.0,20.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
7520,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC2C=Cc1ccccc1C2(O)>>[H].Oc2ccc1ccccc1c2(O).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),1.1.1.50,906.1508083380896,-1.7911999999999972,405.2499999999999,7.0,3.0,60.0,3.0,0.6761904761904761,3.72487562858128,13.0,11.0,20.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
7538,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O.CCCCCC=CCC=CCC=CC=CC(CCCC(O)=O)OO>>[H]O[H].CCCCCC=CCC=CCC=CC=CC(O)CCCC(O)=O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,1.11.1.9,643.3138657679999,3.478700000000007,225.58,0.0,0.0,44.0,0.0,1.15,7.945574730359128,24.0,8.0,9.0,630.162527148,-4.701499999999999,349.14,0.0,0.0,41.0,0.0,0.6,5.179728699200385,21.0,10.0,12.0
7565,O=O.CCCCCC=CCC=CCCCCCCCC(O)=O>>CCCCCC=CCC=CC(CCCCCCC(O)=O)OO,1.13.11.60,312.230059504,5.951500000000006,71.44,0.0,0.0,22.0,0.0,0.7222222222222222,5.1737658828976505,14.0,1.0,3.0,312.23005950399994,5.352600000000004,66.76,0.0,0.0,22.0,0.0,0.7222222222222222,3.597850093771876,15.0,2.0,3.0
7588,O=O.[H].OC1C=Cc2c3ccc5cccc4ccc(cc2(C1(O)))c3c45.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC6C(O)C1OC1c5c6(cc2ccc3cccc4ccc5(c2c34)),1.14.14.1,777.0809316299998,-2.5023999999999966,398.2899999999999,5.0,3.0,50.0,3.0,0.5238095238095238,3.199757660268504,13.0,9.0,21.0,320.10485899199995,2.6071000000000017,84.49000000000001,6.0,2.0,24.0,2.0,0.2,1.8560082840322287,0.0,2.0,3.0
7607,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OC(O)C(Cl)(Cl)Cl>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OC(=O)C(Cl)(Cl)Cl,1.1.1.184,828.03626063209,-2.3485999999999976,358.7199999999999,5.0,2.0,51.0,2.0,1.476190476190476,4.69882505580343,11.0,10.0,19.0,827.0289841799998,-1.2451999999999976,354.92,5.0,3.0,51.0,3.0,1.0238095238095235,4.938313206241592,11.0,9.0,19.0
7611,[H]O[H].CCCCCC1OC1(CC=CCC=CCC=CCCCC(O)=O)>>CCCCCC(O)C(O)CC=CCC=CCC=CCCCC(O)=O,3.3.2.10,338.245709568,4.603200000000005,81.33,1.0,1.0,24.0,1.0,0.65,1.900512358157872,14.0,1.0,2.0,338.24570956799994,4.382300000000003,77.75999999999999,0.0,0.0,24.0,0.0,0.65,3.622742343453997,15.0,3.0,3.0
7612,[H]O[H].CCCCCC=CCC1OC1(CC=CCC=CCCCC(O)=O)>>CCCCCC=CCC(O)C(O)CC=CCC=CCCCC(O)=O,3.3.2.10,338.245709568,4.603200000000005,81.33,1.0,1.0,24.0,1.0,0.65,1.92359224178424,14.0,1.0,2.0,338.24570956799994,4.382300000000003,77.75999999999999,0.0,0.0,24.0,0.0,0.65,3.689252572166069,15.0,3.0,3.0
7613,[H]O[H].CCCCCC=CCC=CCC1OC1(CC=CCCCC(O)=O)>>CCCCCC=CCC=CCC(O)C(O)CC=CCCCC(O)=O,3.3.2.10,338.245709568,4.603200000000005,81.33,1.0,1.0,24.0,1.0,0.65,1.927372537523464,14.0,1.0,2.0,338.24570956799994,4.382300000000003,77.75999999999999,0.0,0.0,24.0,0.0,0.65,3.699843373514318,15.0,3.0,3.0
7624,[H]O[H].CCCCCC1OC1(CC=CCCCCCCCC(O)=O)>>CCCCCC(O)C(O)CC=CCCCCCCCC(O)=O,3.3.2.10,314.245709568,4.271000000000004,81.33,1.0,1.0,22.0,1.0,0.8333333333333334,1.805272651919276,14.0,1.0,2.0,314.24570956799994,4.050100000000003,77.75999999999999,0.0,0.0,22.0,0.0,0.8333333333333334,3.433357144292636,15.0,3.0,3.0
7625,[H]O[H].CCCCCC=CCC1OC1(CCCCCCCC(O)=O)>>CCCCCC=CCC(O)C(O)CCCCCCCC(O)=O,3.3.2.10,314.245709568,4.271000000000004,81.33,1.0,1.0,22.0,1.0,0.8333333333333334,1.8253995724535657,14.0,1.0,2.0,314.24570956799994,4.050100000000002,77.75999999999999,0.0,0.0,22.0,0.0,0.8333333333333334,3.4891441255123805,15.0,3.0,3.0
7628,[H].O=C([O-])C(O)C(=O)C(O)C(O)COP(O)(O)=O>>OCC(=O)C(O)C(O)COP(O)(O)=O.O=C=O,4.1.1.85,274.00953176191,-4.390099999999998,184.65,0.0,0.0,17.0,0.0,0.6666666666666666,4.399338656490786,7.0,5.0,8.0,274.008983182,-3.2046,178.66000000000005,0.0,0.0,17.0,0.0,0.8,7.288769232725127,6.0,5.0,8.0
7634,[H]C34(CC=C1CC(O)CCC1(C)C4([H])(CCC2(C)(C3(CCC2(O)(C(C)=O))))).[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CC=C1CC(O)CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H])))),1.14.14.19,1077.3262472739998,1.0608000000000062,421.68,9.0,7.0,72.0,7.0,1.380952380952381,2.890839656981483,14.0,11.0,22.0,1032.2916589140898,0.9803000000000068,402.0899999999999,9.0,6.0,69.0,6.0,1.3182957393483707,2.9016756683508564,13.0,10.0,20.0
7635,[H]C34(CCC1=CC(=O)CCC1(C)C4([H])(CCC2(C)(C3([H])(CCC2(O)(C(C)=O))))).[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H])))),1.1.1,1075.3105972099995,1.2690000000000057,418.5199999999999,9.0,7.0,72.0,7.0,1.3333333333333337,2.8973405579555425,14.0,10.0,22.0,1030.2760088500895,1.188500000000006,398.9299999999999,9.0,6.0,69.0,6.0,1.2656641604010024,2.913132299878716,13.0,9.0,20.0
7635,[H]C34(CCC1=CC(=O)CCC1(C)C4([H])(CCC2(C)(C3([H])(CCC2(O)(C(C)=O))))).[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H])))),1.14.14.19,1075.3105972099995,1.2690000000000057,418.5199999999999,9.0,7.0,72.0,7.0,1.3333333333333337,2.8973405579555425,14.0,10.0,22.0,1030.2760088500895,1.188500000000006,398.9299999999999,9.0,6.0,69.0,6.0,1.2656641604010024,2.913132299878716,13.0,9.0,20.0
7647,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,1.3.1.104,1580.2325260999996,-3.3285999999999945,727.78,8.0,4.0,101.0,4.0,1.1238095238095238,2.723773486509826,33.0,18.0,38.0,1581.2398025520897,-3.434099999999994,728.4199999999998,8.0,3.0,101.0,3.0,1.1561904761904762,2.729470379474209,34.0,18.0,37.0
7647,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,1.3.1.44,1580.2325260999996,-3.3285999999999945,727.78,8.0,4.0,101.0,4.0,1.1238095238095238,2.723773486509826,33.0,18.0,38.0,1581.2398025520897,-3.434099999999994,728.4199999999998,8.0,3.0,101.0,3.0,1.1561904761904762,2.729470379474209,34.0,18.0,37.0
7647,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,1.3.1.10,1580.2325260999996,-3.3285999999999945,727.78,8.0,4.0,101.0,4.0,1.1238095238095238,2.723773486509826,33.0,18.0,38.0,1581.2398025520897,-3.434099999999994,728.4199999999998,8.0,3.0,101.0,3.0,1.1561904761904762,2.729470379474209,34.0,18.0,37.0
7647,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,1.3.1.38,1580.2325260999996,-3.3285999999999945,727.78,8.0,4.0,101.0,4.0,1.1238095238095238,2.723773486509826,33.0,18.0,38.0,1581.2398025520897,-3.434099999999994,728.4199999999998,8.0,3.0,101.0,3.0,1.1561904761904762,2.729470379474209,34.0,18.0,37.0
7649,[H]O[H].NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2>>O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(O)=O)O2.OP(O)(=O)OP(O)(O)=O.[H]N([H])[H],3.5.4.30,485.0001621459998,-2.0075000000000003,281.68999999999994,2.0,1.0,29.0,1.0,0.5555555555555556,1.9804007899858247,8.0,6.0,12.0,325.067501102,-1.5437,186.08,2.0,1.0,21.0,1.0,0.5555555555555556,2.081829405430451,4.0,5.0,8.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.6.99.3,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.18.1.2,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.6.5.9,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.16.1.7,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.1.1,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.11.1.1,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.14.13.39,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
7657,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).N#C[Fe+3](C#N)(C#N)(C#N)(C#N)C#N>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.N#C[Fe+2](C#N)(C#N)(C#N)(C#N)C#N.[H],1.6.2.2,877.0765076282698,-2.588219999999998,460.36,5.0,3.0,57.0,3.0,0.5238095238095238,8.06686019081126,11.0,8.0,24.0,665.1242232880901,-2.9033999999999978,318.25999999999993,5.0,2.0,44.0,2.0,0.4761904761904761,1.1576280907235286,11.0,8.0,17.0
