SabioReactionID	ECNumber
6399	2.1.1.153
15124	1.1.1.4
11581	3.4.22.2
13122	1.14.13.22
11393	2.7.1
9850	1.13.11
13993	1.14.14.1
7784	1.1.1.21
750	2.3.1.74
6395	2.4.1.236
10431	1.1.1.21
13117	3.2.1.18
6789	1.2.1.48
2114	1.1.1.1
11651	1.10.3.1
10201	1.1.1
14754	1.13.12.3
16241	6.3.2
14941	1.4.3.3
11636	1.1.1.62
13254	3.4.19.12
14844	-
11178	1.1.1.122
16508	1.14.11.65
16266	1.10.3.1
11722	3.4.15.1
6964	3.1.1.88
9927	1.1.3.15
343	3.5.3.9
13184	3.2.1.86
9632	1.1.1
16182	1.8.1.9
521	1.2.1.23
9644	2.7.4.3
11465	2.3.1.60
6981	1.11.1.14
1438	2.3.1.157
6749	1.1.1.372
75	7.1.2.2
10558	3.1.1.1
14648	2.1.2.11
10433	3.6.1.55
7913	1.1.1.184
11686	3.4.22.58
7740	1.4.1.20
15824	2.2.1.7
10859	1.1.1
10219	3.2.1.20
918	3.5.5.4
1609	6.2.1.2
10672	3.4.21
16246	5.3.1.28
15138	2.1.1.144
6524	1.1.1.287
14856	2.3.1.51
15471	3.4.17.23
939	1.17.1.9
13061	2.4.1.35
7743	3.5.3.6
7350	1.14.14.57
11627	3.4.22
953	2.8.2.4
573	4.3.2.1
793	2.7.1.1
7155	1.14.20.1
8036	1.1.1
16003	1.8.4.12
14313	2.4.1.326
12912	2.4.2.1
16145	1.1.2.8
4407	1.3.8.7
1811	1.1.3.4
13806	2.4.1.1
1591	2.1.3.3
1408	1.3.1.44
1366	3.2.1.23
1054	4.2.1.20
9869	3.2.1.20
7337	1.2.1.36
16261	2.1.1.165
12759	3.4.11.23
14520	1.1.3.20
770	1.2.4.2
74	3.5.4.9
11041	4.6.1.18
10297	2.7.1.68
1185	1.1.1.21
15320	2.7.7.76
13905	3.4.19.5
11882	3.5.2.6
9778	3.5.1
11525	3.4.22
4853	1.8.1.9
2681	4.2.1.53
2493	2.7.1.1
11096	1.1.1.1
12648	3.5.1.88
14895	1.1.1.14
13448	3.4.19.5
10863	1.1.1.10
14397	2.7.4.24
14112	-
15940	3.4.22.69
10981	3.4.14.1
9767	2.3.1
15131	2.1.1.145
13369	3.5.1.88
13099	6.2.1.3
11623	3.4.17.1
15473	2.7.1.121
14219	3.1.3.16
106	4.1.1.49
10177	1.14.14.1
16117	1.7.1
13742	2.7.11.1
12396	3.4.11.14
8465	2.6.1.88
2409	1.1.1.50
10420	3.4.19.3
6979	1.11.1.14
15962	3.4.22.69
11593	4.3.1.24
10603	3.4.11
2518	1.4.3.4
4853	1.1.1.50
406	6.1.1.24
13613	2.1.1.14
8668	1.14.18.2
2232	5.3.99.3
9701	2.7.2.3
7901	1.1.1.145
15354	4.1.2.47
12413	3.1.1.1
6479	1.2.4.1
10744	3.4.11
1245	6.2.1.17
7649	3.5.4.30
11855	3.4.21.4
5216	3.1.1.14
11553	1.1.1.62
10295	1.1.3.7
14563	2.1.1.251
6729	1.3.1.20
793	2.7.1.4
10864	1.1.1.n11
13264	3.2.1.49
10720	1.1.3.10
15319	2.7.7.76
7275	1.3.99
16251	6.3.2.11
9766	3.1.1
1683	3.1.3.2
186	3.1.3.5
186	3.1.3.2
10499	2.2.1.1
14444	3.4.11
1109	4.1.3.39
2380	5.5.1.6
14042	6.3.1.9
3229	2.7.1.127
11795	1.1.1.62
12590	3
10609	3.4.21
14538	3.6.1
10700	3.1.3.2
8175	5.6.1.8
15834	1.5.3.13
13798	3.2.1.2
11498	1.3.8.4
1484	4.2.1.65
14206	2.5.1.79
323	1.17.1.4
16327	2.1.1.319
11207	2.8.2
1830	3.2.1.70
10110	1.1.1.1
9809	3.5.1
6925	1.2.1.19
9046	1.4.3.3
7951	1.4.9.1
10720	1.1.3.9
16125	2.8.1.9
15087	1.2.1.88
597	1.1.1.284
16250	6.3.2.11
2174	1.5.1.49
4407	1.3.8.1
6098	3.1.3.4
9694	3.1.3
2261	5.4.2.7
11120	2.8.3.9
12489	3.5.4.43
9654	1.1.3.38
13494	3.1.6.13
14488	3.4.24.18
6738	1.3.8.8
10701	1.1.3.10
16281	3.1.3.96
10869	1.3.1.48
7146	1.14.14.1
13108	3.4.14.5
7211	6.3.2.2
13698	3.4.21.62
12758	3.1.2
10378	3.1.3.29
7329	1.2.1.5
1606	1.2.1.31
1221	3.4.11.23
14945	1.4.3.3
10575	-
7843	3.8.1
13986	4.2.99.18
12923	2.7.1.11
3002	1.3.8.4
13505	-
1070	1.13.12.3
11134	1.2.1.4
10901	3.4.22.10
10585	3.4.13
8244	1.1.1.14
14318	-
13749	2.7.11.1
14175	3.4.21.37
12001	2.3.1.65
837	2.3.1.29
13417	1.5.3.13
14000	2.4.1.69
14070	3.4.21.37
14299	3.1.3.97
13411	-
7733	1.1.1.188
93	2.7.2.2
68	2.7.7.23
4410	1.3.8.8
14596	3.1
14759	5.3.2.6
836	2.6.1.45
6982	3.2.1.37
1616	1.1.1.72
9602	1.1.1.153
6861	4.3.1
10417	3.6.1.55
2153	2.8.2.5
996	1.2.1.19
2257	2.6.1.46
12321	3.4.21.1
336	2.7.7.41
10279	3.5.2.6
14848	2.1.1.228
13957	2.6.1.7
7905	3.2.1.169
2782	1.4.3.3
3310	2.5.1.75
11832	3.4.22
1607	1.2.1.5
1843	1.5.1
12807	3.1.2
4302	5.3.1.16
8071	1.1.1.65
11618	3.4.24
9871	1.1.1.27
7064	2.5.1.55
12893	3.1.1.3
674	1.16.1.7
9971	3.4.22.40
16009	3.4.22
10454	3.1.2.6
246	3.1.3
6962	1.2.1.3
9775	3.4.14.5
12415	3.1.1.1
10955	1.11.1.1
7138	2.4.2
12703	3.1.1.14
267	2.3.3.14
12941	2.5.1.17
1157	1.1.1.2
820	4.2.1.81
14403	2.7.1.90
8165	4.1.1.71
2868	2.7.1.33
13480	3.4.21.104
1239	1.3.1.84
15344	4.1.2.10
8126	3.4.17.8
13781	1.1.1.357
3828	3.8.1.7
7104	1.14.99.1
267	2.3.3.1
7773	1.1.1.49
11209	1.1.1.357
10374	4.4.1.3
6724	1.3.8.7
9748	3.5.1
79	2.4.2.4
5450	1.4.3.19
12806	3.1.2.23
10567	1.1.1.2
11444	1.11.1.7
2788	6.3.1.6
14975	2.1.1.146
13591	2.6.1.77
15293	2.4.1.17
10239	2.4.2.10
10258	3.5.1.3
6177	4.1.99
5318	1.14.12.17
1961	5.3.1.14
3129	1.1.1.336
11924	3.4.21.39
7046	2.3.2.12
16011	1.14.11.29
10684	3.4.21
11214	1.11.1.15
13129	2.4.1.118
8122	3.5.1.14
7221	1.3.5.2
9898	1.1.1
15109	1.13.11.11
13936	2.7.1.4
13008	2.5.1.48
10740	3.4.21
8065	3.2.1.14
12728	1.14.13.8
6645	3.4.21.22
9682	1.13.12.16
13642	3.2.1.18
6793	1.2.1.3
1245	6.2.1.1
9073	1.3.1.95
654	1.12.99.6
12821	4.2.3.37
472	3.2.2.3
12971	2.7.1.107
15916	-
6585	3.2.1.20
7222	1.4.3.22
7182	1.3.3.10
16171	1.8.1.9
12232	2.7.1.3
13731	2.7.11.1
12292	6.1.1
2273	1.5.1.9
15890	2.3.1.199
6886	1.1.1.86
15138	2.1.1.145
7713	3.1.3.9
11458	2.3.1.60
13376	3.5.1.88
14726	1.5.1.43
3284	3.2.1.52
22	2.7.1.11
10992	3.4.14.5
6511	1.1.1.184
7115	3.8.1
14885	1.1.1.14
390	2.7.7.2
7801	1.1.1.21
15937	3.4.22.69
6810	1.3.8.7
15013	3.3.2.10
7480	2.1.2
14845	-
816	3.6.1.3
6758	1.1.1.184
10706	3.4.21
2297	1.1.1
1183	1.1.1.8
15614	2.3.1
14727	1.5.1.43
13654	2.4.1.13
13535	1.3.1.20
11607	3.4.22.51
8030	1.1.1.153
11504	1.1.1
11970	1.1.1
9814	1.1.1.272
12986	2.4.2.28
3256	1.13.11.25
13280	2.4.1.69
9861	3.5.2.6
2464	1.2.1.3
10154	1.1.1.2
764	6.3.4.16
14439	2.7.7.84
14435	1.1.1.271
16004	4.2.1.3
6753	1.1.1.21
12447	3.2.1.122
11852	4.2.1.36
11208	1.1.1.51
5011	1.13.11.74
15539	3.3.2.10
426	1.1.1.27
3365	1.1.1.184
6591	3.1.2.1
14689	2.8.3.17
10461	2.7.3.2
687	1.16.1.5
10828	1.1.1.21
10118	3.5.1.4
7337	1.2.1.3
10558	3.1.1.2
8920	3.1.3.104
15615	3.4.21.90
1469	1.5.1.49
7755	1.1.1.62
9073	1.6.99.3
7887	1.10.3.1
9784	3.5.1
7091	3.5.1.41
7147	1.11.1.7
1860	5.3.1.4
12166	3.1.3.9
6775	1.1.1.21
16286	2.7.11.13
10925	4.1.1.7
10574	3.4.13
9924	3.5.2.6
12762	-
10679	3.4.21
6559	3.2.1.177
7782	1.3.1.20
10394	3.1.3.29
16295	3.1.3.48
199	2.7.4.6
13580	6.2.1.1
10089	3.5.1.4
10180	4.1.1.32
8091	2.7.1.4
444	3.6.1.9
13261	3.2.1.22
10330	3.1.3.2
503	3.5.2.2
13650	3.4.21.62
12471	-
15424	2.7.6.3 2.5.1.15
12396	3.4.11.2
16239	6.3.2
10217	3.5.2.6
16428	2.7.1.39
12618	2.7.1.172
2618	5.4.2.10
11722	3.4.21.39
14524	1.7.2.2
8825	2.4.2.28
14822	1.7.3.1
13685	2.1.1.184
1462	2.1.1.25
12492	1.2.1.22
12104	1.1.1.145 5.3.3.1
13440	1.2.1.26
9923	1.1.1.184
14687	1.1.9.1
10291	1.8.4.2
16503	2.1.2.2
11044	4.6.1.18
11201	2.6.1.57
10667	2.7.7.49
7969	3.6.1.13
7186	3.1.3.2
76	3.6.2.1
7173	2.4.1.38
12474	-
10343	3.5.2.6
7901	1.1.1.146
15709	3.4.22.28
1735	6.3.1.2
10902	3.4.22.10
10776	1.1.1.21
6671	1.1.1.328
12809	3.1.2.20
11813	3.4.11.19
14763	5.3.2.6
2280	2.7.1.22
3143	3.1.4.43
12280	3.2.1.21
9906	3.2.1.23
15010	3.3.2.10
5310	1.8.1.15
10527	3.1.3.5
1742	1.13.11.12
10334	2.4.1.173
13948	2.6.1.7
8070	6.2.1.1
11964	1.1.1.51
10021	1.4.3.2
14171	1.2.3.1
15607	2.3.1
10490	1.1.1.284
14203	1.14.14.1
14987	2.5.1.18
10641	2.3.1.24
14229	3.5.4.11
10322	1.2.3.14
12457	2.7.4.3
10823	1.1.1.21
10294	3.1.1.3
12362	3.2.1.62
1453	1.5.1.20
12791	3.2.1.58
15081	4.2.2.26
7063	2.5.1.54
9584	1.1.1.1
6767	1.14.17.1
15493	3.1.2.23
12016	1.2.7.5
1593	3.2.2.9
11682	1.11.1
14707	2.7.8.26
14902	1.1.1.14
11741	3.4.21
1473	5.1.1.4
2175	1.5.1.1
13290	2.8.2.33
544	1.2.1.3
14929	-
4117	1.3.1.39
11031	1.1.1.50
10986	1.17.3.2
13646	-
10364	1.1.1.21
84	2.7.4.25
9987	2.1.1.49
15064	1.1.3.15
7108	-
9917	3.1.1.1
14368	4.2.2.21
14728	1.13.11
6764	-
16499	7.6.2.5
917	3.5.1.38
10164	2.4.2.4
15920	3.5.1.108
968	1.4.3.2
14584	3.2.1.58
10368	3.4.22.40
15775	1.16.3.3
15703	3.4.22.n14
6864	4.3.1
2488	1.1.1.184
2557	1.3.99.12
13701	3.4.21.62
6	2.7.2.3
3558	3.2.1.25
13176	1.13.11.75
10080	2.4.1.1
10291	-
7071	1.11.1.7
14907	1.1.1.14
7987	1.1.1.12
13467	-
8973	2.7.7.9
4940	2.3.1.157
6730	4.99.1.5
10806	1.1.1.21
14790	-
16043	1.3.99.4
13341	-
13276	2.4.1.238
7948	-
13593	3.6.1.55
11493	1.3.8.1
2669	3.5.1.24
917	3.5.1.26
11624	3.4.17.1
669	2.5.1.61
7261	5.3.1.9
14644	1.8.1.15
3329	1.1.1.21
16270	4.1.99
10923	4.1.1.1
6920	6.3.4.2
1968	1.5.3.14
2346	4.4.1.3
15791	1.10.3.2
11111	2.8.3.9
395	1.3.1.20
13332	1.14.14.38
6740	1.1.1.21
14237	2.1.1.159
10227	2.4.2.9
2069	3.1.4.3
279	2.7.1.145
13658	3.4.21
12342	3.2.1.21
10523	2.2.1.1
184	2.7.7.31
13583	3.1.2.2
13571	3.1.1.1
392	2.7.11.13
742	3.1.3.2
6696	3.5.2.6
10983	1.3.1.48
2114	1.1.1.105
9940	2.7.4.8
15697	3.5.2.2
11874	4.4.1.5
11986	1.1.1.62
9874	1.1.1.188
480	3.1.3.5
10563	3.1.1.2
6769	3.1.4.16
6149	2.1.1.68
1577	2.6.1.15
10197	1.8.4.11
11485	3.1.4.1
544	1.2.1.48
13164	3.1.1.1
12072	4.1.2.4
434	1.2.1
3364	1.1.1.195
6837	2.6.1.42
10582	2.7.7.7
495	3.6.1.55
14294	3.1.3.97
6757	1.1.1
11105	3.4.22.70
14816	3.4.21.104
2129	2.1.1.22
9605	6.3.2.4
13760	2.4.1.13
14141	3.4.11.1
14698	1.14.14.10 1.5.1.42
7793	1.1.1.47
155	1.1.1.27
14238	2.1.1.160
10081	1.1.1.188
15417	2.6.1.85
82	2.7.4.8
11290	4.1.2.13
14963	1.14.99.1
13291	2.8.2.33
13686	2.7.11.11
5279	1.1.1
11244	2.7.1
13890	-
10790	1.1.1.62
15565	2.3.1.74
14079	3.2.1.55
10812	1.1.1.184
15596	5.1.1
14660	-
7202	6.3.2.2
11028	1.1.1.50
7311	4.4.1.11
7098	1.1.1.47
9205	2.6.1.1
13289	1.2.1.9
12313	2.1.1.41
676	1.8.1.16
14711	1.1.1.386
247	2.7.4.6
4234	2.4.2
12646	3.4.11.10
14453	2.3.1.118
10249	1.1.1.14
7161	2.7.2.3
9098	2.3.1.118
14995	1.1.1
134	3.5.4.4
3364	1.1.1.183
7783	1.1.1.49
5388	3.1.1.75
3777	2.7.8.12
10799	1.1.1.21
14074	-
15137	2.1.1.145
128	1.1.1.205
13989	2.3.1.76
11261	1.1.1
14493	3.4.24.18
4393	1.1.1.211
2027	1.2.1.19
16085	1.14.13
685	2.7.1.86
11875	4.4.1.5
1349	5.2.1.1
3197	3.1.3.57
8071	1.1.1.n11
14703	2.3.1.183
16088	3.4.22
1114	2.7.1.11
7136	1.1.2.7
8076	1.14.16.1
197	1.7.3.3
11491	1.3.8.1
10862	1.1.1
11364	2.7.11
10551	1.6.2.2
8744	2.2.1.1
8035	1.1.1.10
12192	4.3.1.18
14306	2.4.1.101
11448	2.7.1.90
11398	1.1.1.184
1808	2.7.2.7
2300	1.1.1.51
16360	6.3.3.1
2113	1.2.1.36
12392	1.14.11.2
13349	3.1.4.39
10341	1.2.1.3
676	1.8.1.7
15307	2.7.7.12
16192	3.1.3.86
8161	3.4.13
8006	4.2.2.13
16194	3.1.3.15
6769	3.6.2.1
12956	1.14.13
2575	1.1.1.21
1955	5.3.1.5
16466	6.3.2
14586	3.2.1.58
12034	1.2.3.1
373	1.11.1.6
10305	3.5.1.23
10429	3.2.1.58
766	4.1.1.15
10484	1.4.3.22
6935	1.2.1.5
13807	3.1.2
821	4.3.1.20
7722	3.2.1.37
16324	3.5.1.130
16179	-
487	3.1.3.31
816	3.6.5.2
1856	1.1.1.376
12494	1.14.13.8
9615	6.3.2.10
6984	2.4.1.17
15867	3.1.3.76
7302	3.6.4.13
10594	3.2.1.20
10820	1.1.1.21
10592	1.5.1.3
8753	3.2.1.49
16363	1.14.14 1.6.2
13362	1.20.4.1
10079	1.1.1.1
6523	2.4.1.1
3679	2.1.1.43
7638	2.1.1.79
15870	3.1.3.76
15949	3.1.2.2
6945	1.2.1.3
11279	3.4.13.9
14164	-
13235	3.4.21
499	2.7.4.14
16350	3.7.1.17
14642	1.8.1.15
10634	1.1.1.213
6725	1.14.14.1
14777	2.3.1
15576	2.7.8.36
16253	6.3.2.11
622	1.14.18.1
15250	2.7.7.2
12884	1.8.1.14
6517	1.2.1.31
12032	1.2.3.1
6989	3.2.1.21
6570	3.4.21.62
16485	1.7.1
9766	3.1.2.2
11811	3.4.11.19
12015	5.1.1
9893	1.1.1.2
1606	1.2.1.19
12799	3.1.2.20
11539	1.1.1.150
14000	2.4.1.344
4080	6.4.1.1
13586	3.4.16.5
147	2.7.9.1
16167	2.1.1.45
7066	1.14
1083	1.2.1.3
13764	2.4.1.13
15537	1.14.13.225
7837	1.3.98.1
16227	2.2.1.13
16280	1.2.4.2
1735	6.3.4.12
12126	3.2.1.1
16026	1.14.14.141
757	1.4.1.3
12998	2.4.2.28
7028	1.11.1.14
1861	3.2.1.55
13837	2.4.1
365	3.6.1.8
13975	-
1614	1.1.1.179
2828	3.5.4.11
6758	1.1.1.188
1709	1.1.1.1
1725	1.1.1.179
1184	1.1.1.49
7791	1.1.1.21
1268	2.7.7.12
6641	2.7.1.2
9643	2.8.2.8
14767	3.4.21.37
9985	3.1.1.1
13004	3.4.13.19
11951	2.3.2.2
6497	1.4.3.3
1195	1.8.7.1
7637	2.1.1.79
15303	1.8.1.4
10789	4.4.1.5
9714	5.3.3
595	3.5.3.1
14489	3.4.24.18
9736	3.1.1.2
1467	1.5.1.1
12479	-
7973	3.1.3.36
4810	1.1.99
15588	2.8.1.1
11117	2.8.3.9
13750	2.7.11.1
15464	3.4.11.1
10441	1.1.1.2
71	2.7.2.2
6779	1.11.1.16
10327	2.4.1.173
16451	4.1.1.47
1182	-
8036	1.1.1.10
520	1.2.1.19
9713	5.3.3.8
11226	2.3.1
2263	6.3.3.2
7768	6.3.2.1
12246	3.2.1.7
12225	1.2.1.3
1684	1.1.1.95
15623	2.3.1
13211	1.14.14.1
7755	1.3.1.20
14170	1.2.3.1
7153	2.5.1.18
243	1.2.4.2
12980	1.1.99.36
14014	-
24	2.7.1.11
11098	-
11816	3.4.11.19
8119	3.3.1.1
7612	3.3.2.10
77	2.7.4.8
13482	3.4.21.104
14378	2.4.1.299
13835	2.4.1
1747	1.14.99.1
13171	3.1.1.1
14497	3.4.24.18
11899	1.17.3.2
15192	1.1.1.42
2792	3.1.1.17
10415	3.2.1.103
1008	3.6.1.28
6580	2.3.1.9
10247	3.5.1.3
4394	4.2.1.17
13149	1.1.3.9
7133	1.6.99.1
13968	1.8.1.4
10254	3.5.1.3
10318	2.6.1.15
10538	2.5.1.18
11650	3.2.1.37
9967	3.1.1.88
13888	-
14145	2.1.1.267
16271	2.1.1.107
6808	1.3.8.8
11755	2.4.1.17
2938	1.2.1.95
1949	2.7.7.57
11548	1.1.1.184
16500	7.6.2.5
3059	2.7.1.144
8035	1.1.1.184
3228	1.1.1.96
11652	1.14.18.1
10903	3.4.22.10
6830	2.3.2.13
12845	6.2.1.12
14721	1.14.13
986	2.3.1.30
7702	1.14.13.225
5737	1.4.3.21
7565	1.13.11.60
13473	6.3.2.31
6964	3.1.1.2
15057	1.17.1.8
6097	3.1.3.76
141	1.1.1.39
8084	1.1.1.188
11519	1.1.1.209
15731	1.1.1.370
15877	3.4.22.69
7919	1.1.1.146
3224	3.1.3.57
7230	1.1.1.103
15770	1.10.3.1
6885	1.1.1.169
75	3.6.4.10
11724	3.4.21
15425	2.7.1.64
10143	1.1.1.1
16169	6.3.2.8
7985	1.1.1.12
13853	3.4.24.27
10100	1.1.1.213
4567	2.7.7.4
1468	1.5.1.2
9393	2.7.2.3
14828	2.5.1.47
8178	3.2.1.76
16467	6.3.2
9555	2.7.1.1
575	2.7.1.55
10805	1.1.1.21
14940	1.1.1
10272	1.2.1.9
9679	1.13.12.16
16387	3.5.2.1
7263	1.1.3.17
11415	-
13079	1.1.1.209
7788	1.1.1.2
314	2.7.4.3
10291	1.8.4
360	2.4.2.1
13081	1.1.1.209
14605	2.1.1.270
14603	3.5.3.6
13178	4.4.1.3
12157	2.3.1.23
15358	4.1.2.47
836	2.6.1.44
1200	1.1.1.14
10049	1.4.3.2
16287	2.7.11.13
14090	-
13709	-
13364	3.5.1.88
11473	2.3.1.60
16311	1.14.13.114
14521	1.1.3.20
7304	3.6.1
10433	3.6.1.23
11933	3.1.1.13
7836	1.3.5.2
6974	1.11.1.14
13696	3.4.21.62
7782	1.1.1.179
10624	3.4.11
12311	2.1.1.41
14113	2.1.1.277
13250	2.7.11.1
14262	1.1.99.36
7273	1.1.1.121
7688	3.1.4.3
15267	-
12694	6.2.1
15729	2.7.1.13
14109	1.5.1.34
12329	1.14.13.84
13542	1.14.14.91
13120	3.2.1.18
13676	1.3.3.4
12734	3.1.2.20
11646	2.7.7.1
14583	3.2.1.58
7036	1.4.3.21
10546	3.1.2.20
3473	2.4.1.35
10365	1.2.1.3
15316	2.7.7.77
548	1.2.1.3
2874	3.1.3.16
3906	2.6.1.22
2088	1.14.18.1
16486	-
7206	6.3.2.2
12496	1.14.13.84
13506	3.1.2.2
14336	3.4.23.20
4471	1.14.18.8
7207	6.3.2.2
10508	2.5.1.47
16262	2.1.1.165
16352	2.1.3 6.3.4.14
14141	3.4.11.2
1753	1.1.1.59
15487	3.1.2.2
10863	1.1.1.2
10837	4.4.1.5
541	1.2.1.5
6890	1.1.1.2
13799	3.5.1.23
11362	1.5.3.16
14160	3.2.1.17
544	1.2.1.88
9590	2.7.1.1
6753	1.1.1.2
11760	1.1.1.42
13096	4.1.2
12900	1
13637	3.4.21.62
14438	3.1.1.1
6445	3.1.3.1
12087	3.4.23.41
9781	2.7.1.199
9614	1.1.1
423	2.7.4.6
10087	3.1.4.4
11548	1.1.1.357
14207	1.11.1.16
11367	2.3.1
15079	4.2.2.26
11476	2.7.1.1
12938	2.5.1.17
7785	1.1.1.21
14419	-
75	3.6
302	3.6.1
2666	1.1.1.50
16098	2.1.1.278
78	3.1.7.2
13703	3.4.21.62
2019	1.1.1.35
9551	1.1.1.153
11916	3.4.21.39
6926	1.14.18.1
15972	1.3.5.2
6741	3.5.2.6
10708	1.1.1.149
72	2.3.1.19
246	-
9921	3.5.2.6
12439	3.1.1.1
10598	3.2.1.70
11094	1.1.1.1
13833	1.1.3.21
10795	1.1.1.21
13624	2.4.1.19
865	1.3.5.1
7729	2.3.1.57
816	3.6.1
14327	3.4.23.20
9966	1.14.14.1
862	2.6.1.21
6604	3.6.1.29
4467	1.1.1.213
1414	2.3.1.16
143	1.1.1.82
14228	3.5.4.11
10432	3.2.1.23
1726	4.1.2.23
13052	3.4.11.6
222	1.1.1.21
7817	1.1.1.21
7190	3.1.3.48
12172	3.1.3.62
10895	3.4.22.10
2380	-
3411	1.14.14.1
9718	1.4.3.3
2384	1.3.7.8
15181	2.1.2.1
8112	1.4.3.3
696	-
14347	6.2.1.13
7755	1.1.1.153
10784	4.4.1.5
5154	3.1.8.1
12338	2.1.1.100
9646	7.2.2.6
16459	6.3.2
16379	1.5.3
8192	2.3.1.74
13826	3.1.1.64
11667	1.4.3.3
13791	2.8.2.21
16323	6.3.2.43
11509	1.1.1.51
1131	4.4.1.28
7825	3.1.6.12
1616	1.1.1.21
83	2.7.4.8
10530	3.2.1.73
12824	1.14.13.24
11112	2.8.3.9
16100	4.2.2.8
3908	2.1.1.77
8189	2.7.2.3
1668	2.7.1.138
14413	3.1.4
66	2.7.6.1
6769	3.6.1.9
13666	3.1.26.5
7921	3.3.2.10
13861	3.4.24.27
13814	3.1.2
778	1.4.3.5
15431	3.1.4.38
1037	2.6.1.39
10583	3.4.13
433	3.1.3.29
15861	1.3.5.3
10009	1.1.1.156
4761	3.2.1.74
2090	4.1.1.22
11425	-
14002	2.4.1.69
7128	1.1.1.103
75	3.6.1.5
2788	6.3.1.2
9993	5.1.1
14733	1.1.1
252	2.7.1.11
13815	3.1.2
12654	1.14.11.12
11318	3.1.3.31
14213	3.5.1
1324	1.1.1.72
12501	3.6.1.7
14877	3.4.22
2081	2.5.1.32
12651	2.8.2.25
11946	3.5.2.6
11409	-
10304	1.1.1.37
7766	6.3.2.1
10330	3.1.3.29
8044	1.1.1
12174	3.2.1.73
6857	4.1.1.74
13414	1.3.1.39
12993	2.4.2.28
14997	1.1.1
13607	3.1.1.81
11212	-
12434	3.1.1.43
8003	2.3.1.20
2905	3.5.2.6
13447	3.4.19.5
2409	1.1.1.2
8125	1.1.1.1
15810	1.10.3.2
6811	1.3.8.8
755	1.4.1.2
12864	4.1.2.38
13311	3.4.17.23
12349	3.2.1.161
9706	2.7.4.14
309	3.1.3.31
7911	1.1.1.105
3387	3.2.1.21
16111	-
3328	1.1.1.21
1076	4.3.1.23
15207	-
15090	1.2.1.5
16095	1.14.14.1
6601	3.1.2.2
7643	1.11.1.7
14893	1.1.1.14
434	1.2.1.19
530	4.1.3.24
1116	2.7.1.15
2738	5.4.99.17
10047	3.1.1.2
1516	3.1.2.2
1898	1.5.1.33
8784	1.1.1.184
13484	2.4.1.85
12755	2.4.2.42
13928	-
7998	1.1.1.141
16143	1.1.2.8
10653	3.4.21
9922	2.4.1.17
7010	2.5.1
6583	3.1.2.22
10769	2.4.1.140
10434	1.1.1.1
7246	3.8.1.5
6946	1.2.1.3
13223	2.4.1.37
10412	2.3.2.2
7881	1.1.1.213
12031	1.2.3.1
10861	1.1.1.50
8492	4.2.1.105
16426	5.4.2.6
684	3.6.1.9
7003	2.6.1.7
14649	2.1.2.11
15774	1.10.3.2
13961	2.6.1.7
880	3.5.4.25
16297	1.4.4.2
12594	3
14959	5.3.99.4
3150	5.3.2
11630	2.7.1.2
261	3.1.2.2
15983	6.1.1.9
13714	3.4.21.62
11257	1.1.1
12237	7.2.2.8
13224	1.1.1
15901	2.4.2.14
9574	3.5.3.1
11985	1.1.1.62
9620	6.2.1.1
10878	1.1.99.24
15008	3.3.2.10
11841	3.4.22.2
11776	2.3.1.65
501	3.1.3
7171	2.7.1.11
138	2.7.4.6
10575	1.11.1.9
6117	1.3.1.77
9835	1.3.8.6
13056	-
6794	1.2.1.48
7911	1.1.1.2
11215	1.11.1.20
1380	4.1.1.33
13100	3.2.1.49
13482	3.4.21
13568	3.1.1.1
8015	2.4.1.226
16423	2.4.1.230
14713	2.4.1.207
7290	1.14.13
9768	3.4.11.2
1085	1.2.1.26
12733	3.1.2.20
7814	2.7.1.21
6967	1.11.1.14
7647	1.3.1.38
2357	4.2.1.31
15161	1.13.11.31
922	4.3.1.1
75	2.3.1.193
12883	1.1.1.305
4190	2.7.8.20
10443	3.6.1
8023	1.1.1.10
11217	4.1.2.13
11352	1.14.99.1
10887	1.4.3.2
10858	1.3.1.3
16394	2.7.4.1
1404	3.4.13.18
16172	-
11581	3.4.21.34
8458	3.1.1.2
184	2.7.7.49
12445	3.2.1.122
13004	3.4.11.2
14482	3.4.24.18
9963	3.1.3.23
4753	3.2.1.86
12463	2.3.1.16
16071	1.14.11.2
15503	3.4.17.23
15377	1.3.1
13452	3.1.1.3
1382	5.3.3.2
15268	-
1910	2.5.1.55
202	3.6.1.9
15789	1.10.3.2
8526	2.7.7.12
10045	2.7.2.2
11281	1.3.98.1
14901	1.1.1.14
13640	3.2.1.18
13491	2.4.1.85
11721	3.4.23.1
7733	1.1.1.62
9264	2.7.1.197
13710	-
233	3.6.1.13
11324	1.3.8.7
149	4.4.1.1
16400	-
2229	4.1.2.17
16397	6.3.4.4
14235	2.4.1.320
12484	2.7.1.127
565	7.1.1.8
11637	1.1.1.184
15446	2.7.7.n1
7769	6.3.2.1
13200	1.8.1.9
11714	3.4.23.16
15627	4.2.1.131
7907	1.1.1.62
7132	1.6.99.1
14681	2.1.1.43
8093	1.1.1.213
6639	1.5.99.12
3012	1.1.1.2
3695	2.3.2.15
279	2.7.1.20
16018	3.4.21
6673	1.5.1
11090	3.5.1.136
13987	4.2.99.18
6526	1.3.3.6
15698	3.5.2.2
248	2.7.7.53
11084	3.4.13.9
14279	1.1.99.36
10765	1.1.1.1
15509	4.2.3.76
7935	1.1.1
